pointId,easting,northing,elevation,surveyedAt
P00349,445813.70,5779097.77,0.916,2026-03-02T13:49:00.0000000+00:00
P00350,405687.84,5753487.58,18.029,2026-03-02T13:50:00.0000000+00:00
P00351,433001.42,5778078.78,27.966,2026-03-02T13:51:00.0000000+00:00
P00352,497046.82,5762973.85,80.281,2026-03-02T13:52:00.0000000+00:00
P00353,442575.35,5725503.61,38.228,2026-03-02T13:53:00.0000000+00:00
P00354,407712.71,5797052.32,5.335,2026-03-02T13:54:00.0000000+00:00
P00355,478457.86,5775214.16,85.710,2026-03-02T13:55:00.0000000+00:00
P00356,461044.63,5792427.79,57.041,2026-03-02T13:56:00.0000000+00:00
P00357,441513.47,5754319.77,43.118,2026-03-02T13:57:00.0000000+00:00
P00358,445569.60,5781281.50,31.649,2026-03-02T13:58:00.0000000+00:00
P00359,466192.44,5741576.30,45.487,2026-03-02T13:59:00.0000000+00:00
P00360,405916.00,5735980.44,0.441,2026-03-02T14:00:00.0000000+00:00
P00361,421458.80,5788180.91,21.258,2026-03-02T14:01:00.0000000+00:00
P00362,435742.63,5771421.21,17.954,2026-03-02T14:02:00.0000000+00:00
P00363,468485.30,5723736.85,77.457,2026-03-02T14:03:00.0000000+00:00
P00364,452306.27,5752097.10,45.504,2026-03-02T14:04:00.0000000+00:00
P00365,429500.30,5712799.43,65.630,2026-03-02T14:05:00.0000000+00:00
P00366,468128.97,5747539.10,50.678,2026-03-02T14:06:00.0000000+00:00
P00367,423659.53,5736732.55,13.713,2026-03-02T14:07:00.0000000+00:00
P00368,493509.44,5724443.46,55.197,2026-03-02T14:08:00.0000000+00:00
P00369,425003.20,5714286.90,82.727,2026-03-02T14:09:00.0000000+00:00
P00370,492006.11,5729740.37,56.936,2026-03-02T14:10:00.0000000+00:00
P00371,413058.92,5790140.08,47.228,2026-03-02T14:11:00.0000000+00:00
P00372,447865.58,5774889.55,55.328,2026-03-02T14:12:00.0000000+00:00
P00373,408993.96,5712343.80,15.057,2026-03-02T14:13:00.0000000+00:00
P00374,425989.83,5768165.93,16.525,2026-03-02T14:14:00.0000000+00:00
P00375,448747.77,5704840.74,16.445,2026-03-02T14:15:00.0000000+00:00
P00376,438085.85,5791278.43,38.231,2026-03-02T14:16:00.0000000+00:00
P00377,481222.85,5791531.01,88.039,2026-03-02T14:17:00.0000000+00:00
P00378,444883.69,5759151.81,73.953,2026-03-02T14:18:00.0000000+00:00
P00379,460448.11,5794402.23,10.790,2026-03-02T14:19:00.0000000+00:00
P00380,425490.20,5773369.37,53.753,2026-03-02T14:20:00.0000000+00:00
P00381,418000.73,5740064.30,16.756,2026-03-02T14:21:00.0000000+00:00
P00382,441619.65,5754515.89,89.316,2026-03-02T14:22:00.0000000+00:00
P00383,414227.24,5785023.64,43.495,2026-03-02T14:23:00.0000000+00:00
P00384,493404.67,5796613.09,12.069,2026-03-02T14:24:00.0000000+00:00
P00385,450102.14,5774153.12,15.223,2026-03-02T14:25:00.0000000+00:00
P00386,449762.43,5725483.16,75.251,2026-03-02T14:26:00.0000000+00:00
P00387,463860.14,5751267.83,35.153,2026-03-02T14:27:00.0000000+00:00
P00388,440786.71,5711760.62,8.873,2026-03-02T14:28:00.0000000+00:00
P00389,494042.61,5771890.23,39.922,2026-03-02T14:29:00.0000000+00:00
P00390,478777.08,5758819.33,72.037,2026-03-02T14:30:00.0000000+00:00
P00391,401487.29,5748332.32,35.558,2026-03-02T14:31:00.0000000+00:00
P00392,406167.98,5740784.59,0.336,2026-03-02T14:32:00.0000000+00:00
P00393,498324.09,5727591.81,61.430,2026-03-02T14:33:00.0000000+00:00
P00394,495174.87,5704351.86,16.563,2026-03-02T14:34:00.0000000+00:00
P00395,450443.25,5799456.33,33.751,2026-03-02T14:35:00.0000000+00:00
P00396,466368.30,5734217.47,73.103,2026-03-02T14:36:00.0000000+00:00
P00397,467010.08,5731787.55,50.116,2026-03-02T14:37:00.0000000+00:00
P00398,446586.34,5760870.38,22.342,2026-03-02T14:38:00.0000000+00:00
P00399,464687.97,5739709.15,34.929,2026-03-02T14:39:00.0000000+00:00
P00400,499368.14,5711236.91,73.134,2026-03-02T14:40:00.0000000+00:00
P00401,456417.72,5760724.65,84.696,2026-03-02T14:41:00.0000000+00:00
P00402,499425.50,5727871.17,12.601,2026-03-02T14:42:00.0000000+00:00
P00403,411274.39,5730764.92,36.839,2026-03-02T14:43:00.0000000+00:00
P00404,495464.12,5700532.65,61.398,2026-03-02T14:44:00.0000000+00:00
P00405,435431.50,5792778.41,43.673,2026-03-02T14:45:00.0000000+00:00
P00406,499124.75,5726867.18,89.836,2026-03-02T14:46:00.0000000+00:00
P00407,450941.80,5740740.91,34.746,2026-03-02T14:47:00.0000000+00:00
P00408,406414.47,5783248.79,4.986,2026-03-02T14:48:00.0000000+00:00
P00409,462167.06,5774508.27,86.695,2026-03-02T14:49:00.0000000+00:00
P00410,412930.91,5704447.20,27.428,2026-03-02T14:50:00.0000000+00:00
P00411,476869.58,5702596.60,16.392,2026-03-02T14:51:00.0000000+00:00
P00412,433280.92,5739820.47,37.592,2026-03-02T14:52:00.0000000+00:00
P00413,443222.04,5773372.25,52.210,2026-03-02T14:53:00.0000000+00:00
P00414,456606.55,5746127.94,71.414,2026-03-02T14:54:00.0000000+00:00
P00415,492809.71,5778481.57,4.082,2026-03-02T14:55:00.0000000+00:00
P00416,479174.30,5750727.97,12.806,2026-03-02T14:56:00.0000000+00:00
P00417,472080.45,5729350.44,41.115,2026-03-02T14:57:00.0000000+00:00
P00418,458844.15,5764937.15,75.922,2026-03-02T14:58:00.0000000+00:00
P00419,496170.87,5732491.83,57.743,2026-03-02T14:59:00.0000000+00:00
P00420,496728.82,5779021.61,60.462,2026-03-02T15:00:00.0000000+00:00
P00421,460764.75,5787555.31,61.116,2026-03-02T15:01:00.0000000+00:00
P00422,408526.45,5789888.92,48.128,2026-03-02T15:02:00.0000000+00:00
P00423,491708.12,5709588.34,31.640,2026-03-02T15:03:00.0000000+00:00
P00424,476560.77,5787797.86,55.183,2026-03-02T15:04:00.0000000+00:00
P00425,475730.95,5765808.76,1.315,2026-03-02T15:05:00.0000000+00:00
P00426,401661.10,5778116.83,74.703,2026-03-02T15:06:00.0000000+00:00
P00427,423978.27,5747055.53,6.387,2026-03-02T15:07:00.0000000+00:00
P00428,402401.03,5733300.19,82.516,2026-03-02T15:08:00.0000000+00:00
P00429,464755.62,5747488.14,76.901,2026-03-02T15:09:00.0000000+00:00
P00430,458458.74,5714801.69,50.721,2026-03-02T15:10:00.0000000+00:00
P00431,445864.32,5744180.58,81.427,2026-03-02T15:11:00.0000000+00:00
P00432,434777.08,5729366.39,9.080,2026-03-02T15:12:00.0000000+00:00
P00433,417038.23,5770829.49,75.576,2026-03-02T15:13:00.0000000+00:00
P00434,485018.56,5704106.14,10.390,2026-03-02T15:14:00.0000000+00:00
P00435,484107.86,5726445.87,22.086,2026-03-02T15:15:00.0000000+00:00
P00436,455524.54,5771378.74,6.745,2026-03-02T15:16:00.0000000+00:00
P00437,494534.44,5712453.90,76.830,2026-03-02T15:17:00.0000000+00:00
P00438,422291.25,5751519.39,88.612,2026-03-02T15:18:00.0000000+00:00
P00439,419358.09,5790783.57,75.997,2026-03-02T15:19:00.0000000+00:00
P00440,468076.31,5720513.05,66.042,2026-03-02T15:20:00.0000000+00:00
P00441,416346.46,5783978.20,75.558,2026-03-02T15:21:00.0000000+00:00
P00442,436642.42,5715895.96,49.396,2026-03-02T15:22:00.0000000+00:00
P00443,445219.94,5771313.21,82.861,2026-03-02T15:23:00.0000000+00:00
P00444,487502.44,5788845.65,61.152,2026-03-02T15:24:00.0000000+00:00
P00445,417880.98,5770523.71,6.756,2026-03-02T15:25:00.0000000+00:00
P00446,454070.89,5769924.08,66.379,2026-03-02T15:26:00.0000000+00:00
P00447,499087.01,5741752.95,2.557,2026-03-02T15:27:00.0000000+00:00
P00448,445345.23,5754828.51,10.897,2026-03-02T15:28:00.0000000+00:00
P00449,428420.47,5739854.34,15.295,2026-03-02T15:29:00.0000000+00:00
P00450,415448.51,5778279.68,2.853,2026-03-02T15:30:00.0000000+00:00
P00451,485350.64,5735368.40,37.651,2026-03-02T15:31:00.0000000+00:00
P00452,469755.37,5720347.33,19.902,2026-03-02T15:32:00.0000000+00:00
P00453,444384.91,5741815.33,17.454,2026-03-02T15:33:00.0000000+00:00
P00454,460430.66,5786486.80,38.597,2026-03-02T15:34:00.0000000+00:00
P00455,435832.19,5771721.40,83.230,2026-03-02T15:35:00.0000000+00:00
P00456,459691.30,5798767.56,9.378,2026-03-02T15:36:00.0000000+00:00
P00457,420353.05,5780936.89,73.748,2026-03-02T15:37:00.0000000+00:00
P00458,469360.95,5725082.49,80.257,2026-03-02T15:38:00.0000000+00:00
P00459,487728.82,5731285.32,7.360,2026-03-02T15:39:00.0000000+00:00
P00460,498856.04,5721774.75,3.224,2026-03-02T15:40:00.0000000+00:00
P00461,493450.29,5744348.97,66.915,2026-03-02T15:41:00.0000000+00:00
P00462,491502.87,5781561.03,11.147,2026-03-02T15:42:00.0000000+00:00
P00463,464520.70,5785429.11,10.481,2026-03-02T15:43:00.0000000+00:00
P00464,434678.86,5729702.45,47.103,2026-03-02T15:44:00.0000000+00:00
P00465,491733.26,5722078.62,51.057,2026-03-02T15:45:00.0000000+00:00
P00466,416052.44,5700759.58,86.519,2026-03-02T15:46:00.0000000+00:00
P00467,430499.72,5721424.33,52.020,2026-03-02T15:47:00.0000000+00:00
P00468,444236.83,5769556.16,61.375,2026-03-02T15:48:00.0000000+00:00
P00469,450616.87,5793082.73,36.181,2026-03-02T15:49:00.0000000+00:00
P00470,492779.47,5776723.33,5.467,2026-03-02T15:50:00.0000000+00:00
P00471,469506.28,5730423.75,79.680,2026-03-02T15:51:00.0000000+00:00
P00472,413961.06,5774567.33,73.394,2026-03-02T15:52:00.0000000+00:00
P00473,426722.01,5728164.27,1.689,2026-03-02T15:53:00.0000000+00:00
P00474,440829.75,5758568.84,10.703,2026-03-02T15:54:00.0000000+00:00
P00475,412676.42,5703817.82,59.486,2026-03-02T15:55:00.0000000+00:00
P00476,475249.96,5766436.74,57.293,2026-03-02T15:56:00.0000000+00:00
P00477,471591.68,5795803.01,2.622,2026-03-02T15:57:00.0000000+00:00
P00478,462946.17,5706081.53,42.397,2026-03-02T15:58:00.0000000+00:00
P00479,489965.65,5745839.07,83.304,2026-03-02T15:59:00.0000000+00:00
P00480,488214.84,5716673.60,56.455,2026-03-02T16:00:00.0000000+00:00
P00481,464204.31,5740389.25,52.846,2026-03-02T16:01:00.0000000+00:00
P00482,472985.52,5737191.98,50.332,2026-03-02T16:02:00.0000000+00:00
P00483,473109.39,5772566.96,19.949,2026-03-02T16:03:00.0000000+00:00
P00484,464251.59,5795520.64,83.005,2026-03-02T16:04:00.0000000+00:00
P00485,402839.67,5703402.36,77.790,2026-03-02T16:05:00.0000000+00:00
P00486,412629.11,5705308.50,33.712,2026-03-02T16:06:00.0000000+00:00
P00487,421845.37,5758951.21,72.948,2026-03-02T16:07:00.0000000+00:00
P00488,402556.91,5708996.12,31.538,2026-03-02T16:08:00.0000000+00:00
P00489,457859.91,5763324.21,86.041,2026-03-02T16:09:00.0000000+00:00
P00490,449990.00,5738669.39,20.907,2026-03-02T16:10:00.0000000+00:00
P00491,481198.36,5765655.58,77.445,2026-03-02T16:11:00.0000000+00:00
P00492,427945.22,5701965.01,67.845,2026-03-02T16:12:00.0000000+00:00
P00493,435994.42,5778340.00,55.015,2026-03-02T16:13:00.0000000+00:00
P00494,491587.90,5732738.49,70.945,2026-03-02T16:14:00.0000000+00:00
P00495,415722.90,5715661.01,0.371,2026-03-02T16:15:00.0000000+00:00
P00496,432600.82,5714009.68,36.436,2026-03-02T16:16:00.0000000+00:00
P00497,429167.44,5704872.64,76.118,2026-03-02T16:17:00.0000000+00:00
P00498,451873.56,5717394.78,77.530,2026-03-02T16:18:00.0000000+00:00
P00499,425769.49,5738621.37,43.327,2026-03-02T16:19:00.0000000+00:00
P00500,458029.31,5758826.71,38.953,2026-03-02T16:20:00.0000000+00:00
P00501,428932.26,5722515.64,61.924,2026-03-02T16:21:00.0000000+00:00
P00502,470550.67,5702489.34,64.171,2026-03-02T16:22:00.0000000+00:00
P00503,496687.27,5705613.20,87.215,2026-03-02T16:23:00.0000000+00:00
P00504,477149.36,5705171.62,67.510,2026-03-02T16:24:00.0000000+00:00
P00505,498573.95,5733822.81,9.086,2026-03-02T16:25:00.0000000+00:00
P00506,484872.58,5701991.09,31.578,2026-03-02T16:26:00.0000000+00:00
P00507,489366.87,5787866.24,7.179,2026-03-02T16:27:00.0000000+00:00
P00508,450578.91,5777760.21,36.210,2026-03-02T16:28:00.0000000+00:00
P00509,427182.37,5733945.37,84.054,2026-03-02T16:29:00.0000000+00:00
P00510,490158.66,5751317.71,59.732,2026-03-02T16:30:00.0000000+00:00
P00511,458623.89,5757657.93,44.134,2026-03-02T16:31:00.0000000+00:00
P00512,415109.87,5791715.47,28.105,2026-03-02T16:32:00.0000000+00:00
P00513,433719.52,5728742.87,10.843,2026-03-02T16:33:00.0000000+00:00
P00514,473248.77,5755068.12,48.729,2026-03-02T16:34:00.0000000+00:00
P00515,474700.47,5764093.96,17.691,2026-03-02T16:35:00.0000000+00:00
P00516,406575.17,5720904.14,59.188,2026-03-02T16:36:00.0000000+00:00
P00517,460262.56,5741360.64,5.532,2026-03-02T16:37:00.0000000+00:00
P00518,429317.79,5705684.23,3.417,2026-03-02T16:38:00.0000000+00:00
P00519,476721.02,5754323.67,88.891,2026-03-02T16:39:00.0000000+00:00
P00520,418136.45,5735303.84,17.021,2026-03-02T16:40:00.0000000+00:00
P00521,449381.18,5767759.22,37.136,2026-03-02T16:41:00.0000000+00:00
P00522,489682.19,5785875.09,24.552,2026-03-02T16:42:00.0000000+00:00
P00523,442940.08,5770643.01,75.745,2026-03-02T16:43:00.0000000+00:00
P00524,467296.51,5744112.22,17.164,2026-03-02T16:44:00.0000000+00:00
P00525,414807.39,5719603.31,86.204,2026-03-02T16:45:00.0000000+00:00
P00526,483575.75,5737592.39,13.878,2026-03-02T16:46:00.0000000+00:00
P00527,485518.06,5738317.92,30.844,2026-03-02T16:47:00.0000000+00:00
P00528,455885.66,5775918.99,21.892,2026-03-02T16:48:00.0000000+00:00
P00529,418500.16,5762360.60,15.678,2026-03-02T16:49:00.0000000+00:00
P00530,458022.27,5798774.51,6.015,2026-03-02T16:50:00.0000000+00:00
P00531,494025.57,5722533.65,23.514,2026-03-02T16:51:00.0000000+00:00
P00532,417688.03,5794059.82,14.767,2026-03-02T16:52:00.0000000+00:00
P00533,436252.75,5717665.59,59.529,2026-03-02T16:53:00.0000000+00:00
P00534,440559.15,5715481.30,11.801,2026-03-02T16:54:00.0000000+00:00
P00535,458131.22,5758205.69,73.878,2026-03-02T16:55:00.0000000+00:00
P00536,489053.34,5798956.36,88.757,2026-03-02T16:56:00.0000000+00:00
P00537,461927.90,5740570.24,73.203,2026-03-02T16:57:00.0000000+00:00
P00538,495234.35,5700074.85,22.421,2026-03-02T16:58:00.0000000+00:00
P00539,450135.98,5760600.45,9.920,2026-03-02T16:59:00.0000000+00:00
P00540,486105.63,5744662.42,6.034,2026-03-02T17:00:00.0000000+00:00
P00541,493196.47,5722511.06,84.820,2026-03-02T17:01:00.0000000+00:00
P00542,477783.99,5777212.41,87.759,2026-03-02T17:02:00.0000000+00:00
P00543,412378.16,5734410.95,31.775,2026-03-02T17:03:00.0000000+00:00
P00544,480103.72,5798360.16,17.828,2026-03-02T17:04:00.0000000+00:00
P00545,427254.43,5723513.06,45.343,2026-03-02T17:05:00.0000000+00:00
P00546,431090.19,5783249.37,28.334,2026-03-02T17:06:00.0000000+00:00
P00547,497850.89,5741922.18,7.249,2026-03-02T17:07:00.0000000+00:00
P00548,464927.08,5700647.84,30.946,2026-03-02T17:08:00.0000000+00:00
P00549,457601.90,5728641.67,56.347,2026-03-02T17:09:00.0000000+00:00
P00550,405085.77,5728241.39,71.505,2026-03-02T17:10:00.0000000+00:00
P00551,458521.70,5748895.42,9.781,2026-03-02T17:11:00.0000000+00:00
P00552,492697.75,5784722.00,87.460,2026-03-02T17:12:00.0000000+00:00
P00553,435652.62,5764673.73,46.114,2026-03-02T17:13:00.0000000+00:00
P00554,482184.42,5709781.28,44.596,2026-03-02T17:14:00.0000000+00:00
P00555,405671.64,5757319.48,28.541,2026-03-02T17:15:00.0000000+00:00
P00556,405214.58,5710081.91,53.369,2026-03-02T17:16:00.0000000+00:00
P00557,476064.22,5797401.22,82.581,2026-03-02T17:17:00.0000000+00:00
P00558,409957.56,5793715.82,28.001,2026-03-02T17:18:00.0000000+00:00
P00559,470067.31,5725991.16,51.363,2026-03-02T17:19:00.0000000+00:00
P00560,440751.29,5721495.89,33.468,2026-03-02T17:20:00.0000000+00:00
P00561,420831.44,5743213.30,86.390,2026-03-02T17:21:00.0000000+00:00
P00562,435963.44,5702545.27,87.291,2026-03-02T17:22:00.0000000+00:00
P00563,414031.59,5750644.51,16.926,2026-03-02T17:23:00.0000000+00:00
P00564,465924.23,5732566.57,70.003,2026-03-02T17:24:00.0000000+00:00
P00565,428197.88,5700675.73,45.298,2026-03-02T17:25:00.0000000+00:00
P00566,415503.86,5784799.50,1.477,2026-03-02T17:26:00.0000000+00:00
P00567,414979.79,5760907.54,41.871,2026-03-02T17:27:00.0000000+00:00
P00568,497643.42,5734347.96,2.978,2026-03-02T17:28:00.0000000+00:00
P00569,485704.89,5710811.28,20.141,2026-03-02T17:29:00.0000000+00:00
P00570,414252.63,5765748.42,2.073,2026-03-02T17:30:00.0000000+00:00
P00571,438423.62,5793624.72,10.105,2026-03-02T17:31:00.0000000+00:00
P00572,444312.63,5758024.02,32.394,2026-03-02T17:32:00.0000000+00:00
P00573,431789.11,5776439.45,53.360,2026-03-02T17:33:00.0000000+00:00
P00574,466008.31,5785627.02,79.614,2026-03-02T17:34:00.0000000+00:00
P00575,419018.86,5763479.70,32.379,2026-03-02T17:35:00.0000000+00:00
P00576,482018.72,5777088.53,14.844,2026-03-02T17:36:00.0000000+00:00
P00577,493548.24,5730218.23,47.393,2026-03-02T17:37:00.0000000+00:00
P00578,439781.82,5752552.71,87.120,2026-03-02T17:38:00.0000000+00:00
P00579,437714.68,5704213.29,69.710,2026-03-02T17:39:00.0000000+00:00
P00580,421706.35,5774201.32,48.254,2026-03-02T17:40:00.0000000+00:00
P00581,447048.73,5727120.20,18.644,2026-03-02T17:41:00.0000000+00:00
P00582,462362.78,5795114.92,46.345,2026-03-02T17:42:00.0000000+00:00
P00583,405830.42,5778750.46,56.052,2026-03-02T17:43:00.0000000+00:00
P00584,408922.47,5789695.51,29.674,2026-03-02T17:44:00.0000000+00:00
P00585,433750.52,5795271.06,28.806,2026-03-02T17:45:00.0000000+00:00
P00586,410202.61,5771232.04,69.788,2026-03-02T17:46:00.0000000+00:00
P00587,412208.19,5761968.88,8.187,2026-03-02T17:47:00.0000000+00:00
P00588,416908.45,5717014.69,21.346,2026-03-02T17:48:00.0000000+00:00
P00589,492266.75,5772465.69,20.060,2026-03-02T17:49:00.0000000+00:00
P00590,435772.95,5740737.59,77.685,2026-03-02T17:50:00.0000000+00:00
P00591,469217.56,5746348.14,73.904,2026-03-02T17:51:00.0000000+00:00
P00592,463327.01,5765417.99,30.433,2026-03-02T17:52:00.0000000+00:00
P00593,443232.20,5738661.70,31.872,2026-03-02T17:53:00.0000000+00:00
P00594,450456.64,5728451.60,12.564,2026-03-02T17:54:00.0000000+00:00
P00595,408173.41,5738174.65,62.811,2026-03-02T17:55:00.0000000+00:00
P00596,438162.52,5733408.93,16.527,2026-03-02T17:56:00.0000000+00:00
P00597,472444.02,5763845.26,5.227,2026-03-02T17:57:00.0000000+00:00
P00598,469244.92,5741315.29,23.023,2026-03-02T17:58:00.0000000+00:00
P00599,467376.64,5761042.53,8.222,2026-03-02T17:59:00.0000000+00:00
P00600,440087.08,5742487.89,5.406,2026-03-02T18:00:00.0000000+00:00
P00601,452270.98,5732100.84,55.815,2026-03-02T18:01:00.0000000+00:00
P00602,409958.49,5702012.85,88.321,2026-03-02T18:02:00.0000000+00:00
P00603,423406.23,5757770.05,82.213,2026-03-02T18:03:00.0000000+00:00
P00604,415145.79,5715434.35,88.041,2026-03-02T18:04:00.0000000+00:00
P00605,420137.84,5743365.11,48.102,2026-03-02T18:05:00.0000000+00:00
P00606,410218.82,5796133.23,66.081,2026-03-02T18:06:00.0000000+00:00
P00607,490687.85,5730727.59,17.759,2026-03-02T18:07:00.0000000+00:00
P00608,400354.81,5766412.28,27.853,2026-03-02T18:08:00.0000000+00:00
P00609,464444.34,5717241.21,67.272,2026-03-02T18:09:00.0000000+00:00
P00610,425196.16,5700314.27,57.770,2026-03-02T18:10:00.0000000+00:00
P00611,438167.98,5796458.91,68.159,2026-03-02T18:11:00.0000000+00:00
P00612,435982.00,5749586.49,13.063,2026-03-02T18:12:00.0000000+00:00
P00613,490661.55,5759936.39,31.163,2026-03-02T18:13:00.0000000+00:00
P00614,437695.91,5754599.58,42.189,2026-03-02T18:14:00.0000000+00:00
P00615,492997.89,5707814.68,88.578,2026-03-02T18:15:00.0000000+00:00
P00616,407879.62,5720907.53,19.203,2026-03-02T18:16:00.0000000+00:00
P00617,479507.08,5705683.50,83.298,2026-03-02T18:17:00.0000000+00:00
P00618,435719.14,5719449.10,27.193,2026-03-02T18:18:00.0000000+00:00
P00619,467288.85,5781010.83,81.728,2026-03-02T18:19:00.0000000+00:00
P00620,422411.80,5752014.77,88.866,2026-03-02T18:20:00.0000000+00:00
P00621,408086.67,5702175.91,37.522,2026-03-02T18:21:00.0000000+00:00
P00622,485451.36,5733748.39,53.268,2026-03-02T18:22:00.0000000+00:00
P00623,410713.87,5798264.24,20.318,2026-03-02T18:23:00.0000000+00:00
P00624,499469.82,5758681.88,1.122,2026-03-02T18:24:00.0000000+00:00
P00625,476826.23,5772397.48,28.415,2026-03-02T18:25:00.0000000+00:00
P00626,468360.01,5709805.19,38.258,2026-03-02T18:26:00.0000000+00:00
P00627,427709.43,5773171.67,22.934,2026-03-02T18:27:00.0000000+00:00
P00628,485630.27,5725768.54,65.031,2026-03-02T18:28:00.0000000+00:00
P00629,474625.97,5757768.20,70.166,2026-03-02T18:29:00.0000000+00:00
P00630,427936.19,5765454.89,13.177,2026-03-02T18:30:00.0000000+00:00
P00631,479881.37,5705639.92,64.579,2026-03-02T18:31:00.0000000+00:00
P00632,417065.91,5744759.72,87.783,2026-03-02T18:32:00.0000000+00:00
P00633,458710.32,5756682.65,2.738,2026-03-02T18:33:00.0000000+00:00
P00634,486520.22,5750760.69,66.336,2026-03-02T18:34:00.0000000+00:00
P00635,483738.48,5723898.93,82.227,2026-03-02T18:35:00.0000000+00:00
P00636,460417.37,5729047.55,78.879,2026-03-02T18:36:00.0000000+00:00
P00637,487852.93,5756526.67,33.815,2026-03-02T18:37:00.0000000+00:00
P00638,458353.02,5700693.79,55.457,2026-03-02T18:38:00.0000000+00:00
P00639,459978.62,5716845.91,3.922,2026-03-02T18:39:00.0000000+00:00
P00640,466973.10,5764040.72,7.229,2026-03-02T18:40:00.0000000+00:00
P00641,434094.23,5700519.21,10.591,2026-03-02T18:41:00.0000000+00:00
P00642,449322.03,5745011.68,69.094,2026-03-02T18:42:00.0000000+00:00
P00643,417365.18,5785614.69,9.711,2026-03-02T18:43:00.0000000+00:00
P00644,432915.04,5786805.78,29.283,2026-03-02T18:44:00.0000000+00:00
P00645,405928.68,5734456.36,79.766,2026-03-02T18:45:00.0000000+00:00
P00646,423958.15,5784886.33,30.131,2026-03-02T18:46:00.0000000+00:00
P00647,481034.36,5790256.41,27.581,2026-03-02T18:47:00.0000000+00:00
P00648,400758.91,5785409.07,66.846,2026-03-02T18:48:00.0000000+00:00
P00649,406621.97,5799666.92,35.041,2026-03-02T18:49:00.0000000+00:00
P00650,436168.55,5790756.72,14.431,2026-03-02T18:50:00.0000000+00:00
P00651,424725.12,5714808.68,40.615,2026-03-02T18:51:00.0000000+00:00
P00652,424530.83,5785062.72,79.745,2026-03-02T18:52:00.0000000+00:00
P00653,480903.91,5774261.28,69.418,2026-03-02T18:53:00.0000000+00:00
